#decoy score
complex.932.pdb 1187.6945
complex.933.pdb 1187.5908
complex.934.pdb 1187.4836
complex.935.pdb 1187.4655
complex.936.pdb 1187.4633
complex.937.pdb 1187.2675
complex.938.pdb 1187.2207
complex.939.pdb 1187.1085
complex.940.pdb 1187.1083
complex.941.pdb 1187.0930
complex.942.pdb 1187.0729
complex.943.pdb 1187.0052
complex.944.pdb 1186.3257
complex.945.pdb 1186.3075
complex.946.pdb 1185.8928
complex.947.pdb 1185.8062
complex.948.pdb 1185.4191
complex.949.pdb 1185.4160
complex.950.pdb 1185.3407
complex.951.pdb 1185.1316
complex.952.pdb 1185.0930
complex.953.pdb 1185.0101
complex.954.pdb 1184.8586
complex.955.pdb 1184.8212
complex.956.pdb 1184.6112
complex.957.pdb 1184.4556
complex.958.pdb 1184.2023
complex.959.pdb 1184.1548
complex.960.pdb 1183.9644
complex.961.pdb 1183.7264
complex.962.pdb 1183.5782
complex.963.pdb 1183.5192
complex.964.pdb 1183.4589
complex.965.pdb 1183.4080
complex.966.pdb 1183.2892
complex.967.pdb 1182.9944
complex.968.pdb 1182.8689
complex.969.pdb 1182.6355
complex.970.pdb 1182.5448
complex.971.pdb 1182.5396
complex.972.pdb 1182.5192
complex.973.pdb 1182.4414
complex.974.pdb 1182.4369
complex.975.pdb 1182.4354
complex.976.pdb 1182.3879
complex.977.pdb 1182.3428
complex.978.pdb 1182.1810
complex.979.pdb 1182.1495
complex.980.pdb 1182.1364
complex.981.pdb 1182.0851
complex.982.pdb 1181.6241
complex.983.pdb 1181.4883
complex.984.pdb 1181.4404
complex.985.pdb 1181.1846
complex.986.pdb 1181.1200
complex.987.pdb 1181.0923
complex.988.pdb 1181.0519
complex.989.pdb 1181.0031
complex.990.pdb 1180.9806
complex.991.pdb 1180.9078
complex.992.pdb 1180.8519
complex.993.pdb 1180.7590
complex.994.pdb 1180.6167
complex.995.pdb 1180.5850
complex.996.pdb 1180.5653
complex.997.pdb 1180.5076
complex.998.pdb 1180.5004
complex.999.pdb 1180.4728
complex.1000.pdb 1180.4327
complex.1001.pdb 1180.3949
complex.1002.pdb 1180.3080
complex.1003.pdb 1180.2238
complex.1004.pdb 1179.9685
complex.1005.pdb 1179.9651
complex.1006.pdb 1179.8712
complex.1007.pdb 1179.7729
complex.1008.pdb 1179.7709
complex.1009.pdb 1179.7255
complex.1010.pdb 1179.5503
complex.1011.pdb 1179.4814
complex.1012.pdb 1179.3938
complex.1013.pdb 1179.2543
complex.1014.pdb 1178.9017
complex.1015.pdb 1178.6869
complex.1016.pdb 1178.5376
complex.1017.pdb 1178.5179
complex.1018.pdb 1178.4642
complex.1019.pdb 1178.3679
complex.1020.pdb 1177.8629
complex.1021.pdb 1177.8250
complex.1022.pdb 1177.6571
complex.1023.pdb 1177.6263
complex.1024.pdb 1177.6194
complex.1025.pdb 1177.5001
complex.1026.pdb 1177.4921
complex.1027.pdb 1177.3237
complex.1028.pdb 1177.2710
complex.1029.pdb 1177.2687
complex.1030.pdb 1177.1482
complex.1031.pdb 1177.1215
complex.1032.pdb 1177.0005
complex.1033.pdb 1176.8560
complex.1034.pdb 1176.8389
complex.1035.pdb 1176.7526
complex.1036.pdb 1176.7313
complex.1037.pdb 1176.7089
complex.1038.pdb 1176.5490
complex.1039.pdb 1176.5167
complex.1040.pdb 1176.5096
complex.1041.pdb 1176.4507
complex.1042.pdb 1176.4465
complex.1043.pdb 1176.4385
complex.1044.pdb 1176.3667
complex.1045.pdb 1176.3654
complex.1046.pdb 1176.2957
complex.1047.pdb 1176.2528
complex.1048.pdb 1176.2026
complex.1049.pdb 1176.1510
complex.1050.pdb 1176.1144
complex.1051.pdb 1175.9291
complex.1052.pdb 1175.8030
complex.1053.pdb 1175.6193
complex.1054.pdb 1175.5448
complex.1055.pdb 1175.5149
complex.1056.pdb 1175.2853
complex.1057.pdb 1175.2622
complex.1058.pdb 1175.0674
complex.1059.pdb 1174.9747
complex.1060.pdb 1174.8817
complex.1061.pdb 1174.7126
complex.1062.pdb 1174.5570
complex.1063.pdb 1174.2850
complex.1064.pdb 1174.2550
complex.1065.pdb 1174.0103
complex.1066.pdb 1173.8776
complex.1067.pdb 1173.8412
complex.1068.pdb 1173.8306
complex.1069.pdb 1173.6174
complex.1070.pdb 1173.5879
complex.1071.pdb 1173.5679
complex.1072.pdb 1173.4525
complex.1073.pdb 1173.4430
complex.1074.pdb 1173.3724
complex.1075.pdb 1173.3423
complex.1076.pdb 1173.3154
complex.1077.pdb 1173.3058
complex.1078.pdb 1173.2764
complex.1079.pdb 1173.1587
complex.1080.pdb 1173.0809
complex.1081.pdb 1172.9722
complex.1082.pdb 1172.8358
complex.1083.pdb 1172.6962
complex.1084.pdb 1172.5245
complex.1085.pdb 1172.4641
complex.1086.pdb 1172.3461
complex.1087.pdb 1172.2509
complex.1088.pdb 1172.2416
complex.1089.pdb 1172.1980
complex.1090.pdb 1172.0582
complex.1091.pdb 1171.8750
complex.1092.pdb 1171.7351
complex.1093.pdb 1171.7351
complex.1094.pdb 1171.6495
complex.1095.pdb 1171.6274
complex.1096.pdb 1171.5533
complex.1097.pdb 1171.3739
complex.1098.pdb 1171.2806
complex.1099.pdb 1171.2393
complex.1100.pdb 1171.2168
complex.1101.pdb 1171.1746
complex.1102.pdb 1171.1152
complex.1103.pdb 1170.8871
complex.1104.pdb 1170.7617
complex.1105.pdb 1170.6759
complex.1106.pdb 1170.5895
complex.1107.pdb 1170.4324
complex.1108.pdb 1170.2839
complex.1109.pdb 1170.2463
complex.1110.pdb 1170.1576
complex.1111.pdb 1170.1490
complex.1112.pdb 1170.0957
complex.1113.pdb 1169.9910
complex.1114.pdb 1169.8379
complex.1115.pdb 1169.7554
complex.1116.pdb 1169.7133
complex.1117.pdb 1169.6112
complex.1118.pdb 1169.6025
complex.1119.pdb 1169.5405
complex.1120.pdb 1169.4730
complex.1121.pdb 1169.3127
complex.1122.pdb 1169.3020
complex.1123.pdb 1169.1400
complex.1124.pdb 1168.8721
complex.1125.pdb 1168.8599
complex.1126.pdb 1168.7885
complex.1127.pdb 1168.7129
complex.1128.pdb 1168.6976
complex.1129.pdb 1168.5410
complex.1130.pdb 1168.5353
complex.1131.pdb 1168.5205
complex.1132.pdb 1168.5109
complex.1133.pdb 1168.4451
complex.1134.pdb 1168.4065
complex.1135.pdb 1168.0831
complex.1136.pdb 1168.0023
complex.1137.pdb 1167.9507
complex.1138.pdb 1167.9506
complex.1139.pdb 1167.9055
complex.1140.pdb 1167.8649
complex.1141.pdb 1167.5427
complex.1142.pdb 1167.5244
complex.1143.pdb 1167.4285
complex.1144.pdb 1167.4204
complex.1145.pdb 1167.3573
complex.1146.pdb 1167.3533
complex.1147.pdb 1167.2827
complex.1148.pdb 1167.1464
complex.1149.pdb 1167.1438
complex.1150.pdb 1167.0311
complex.1151.pdb 1166.8914
complex.1152.pdb 1166.8552
complex.1153.pdb 1166.6718
complex.1154.pdb 1166.6342
complex.1155.pdb 1166.5776
complex.1156.pdb 1166.5615
complex.1157.pdb 1166.5430
complex.1158.pdb 1166.4938
complex.1159.pdb 1166.3309
complex.1160.pdb 1166.0437
complex.1161.pdb 1165.8866
complex.1162.pdb 1165.7853
complex.1163.pdb 1165.6515
complex.1164.pdb 1165.5557
complex.1165.pdb 1165.3153
complex.1166.pdb 1165.1324
complex.1167.pdb 1165.0667
complex.1168.pdb 1165.0654
complex.1169.pdb 1164.9677
complex.1170.pdb 1164.9674
complex.1171.pdb 1164.9396
complex.1172.pdb 1164.8499
complex.1173.pdb 1164.8372
complex.1174.pdb 1164.7539
complex.1175.pdb 1164.7522
complex.1176.pdb 1164.7441
complex.1177.pdb 1164.7009
complex.1178.pdb 1164.6145
complex.1179.pdb 1164.5222
complex.1180.pdb 1164.4354
complex.1181.pdb 1164.4287
complex.1182.pdb 1164.1466
complex.1183.pdb 1163.9789
complex.1184.pdb 1163.9225
complex.1185.pdb 1163.8818
complex.1186.pdb 1163.8500
complex.1187.pdb 1163.6111
complex.1188.pdb 1163.3893
complex.1189.pdb 1163.3367
complex.1190.pdb 1163.1205
complex.1191.pdb 1162.9805
complex.1192.pdb 1162.9170
complex.1193.pdb 1162.8816
complex.1194.pdb 1162.6543
complex.1195.pdb 1162.6307
complex.1196.pdb 1162.6167
complex.1197.pdb 1162.4263
complex.1198.pdb 1162.3938
complex.1199.pdb 1162.3579
complex.1200.pdb 1162.1726
complex.1201.pdb 1162.1277
complex.1202.pdb 1162.0609
complex.1203.pdb 1161.8842
complex.1204.pdb 1161.7819
complex.1205.pdb 1161.5961
complex.1206.pdb 1161.5022
complex.1207.pdb 1161.4568
complex.1208.pdb 1161.4010
complex.1209.pdb 1161.2955
complex.1210.pdb 1161.1422
complex.1211.pdb 1161.1129
complex.1212.pdb 1161.1007
complex.1213.pdb 1161.0457
complex.1214.pdb 1161.0370
complex.1215.pdb 1160.8862
complex.1216.pdb 1160.7982
complex.1217.pdb 1160.7958
complex.1218.pdb 1160.7485
complex.1219.pdb 1160.6970
complex.1220.pdb 1160.6659
complex.1221.pdb 1160.6597
complex.1222.pdb 1160.3831
complex.1223.pdb 1160.3677
complex.1224.pdb 1160.2029
complex.1225.pdb 1160.1473
complex.1226.pdb 1160.0690
complex.1227.pdb 1159.8822
complex.1228.pdb 1159.5972
complex.1229.pdb 1159.4293
complex.1230.pdb 1159.3763
complex.1231.pdb 1159.2754
complex.1232.pdb 1159.1393
complex.1233.pdb 1159.1038
complex.1234.pdb 1158.9025
complex.1235.pdb 1158.5753
complex.1236.pdb 1158.5095
complex.1237.pdb 1158.4928
complex.1238.pdb 1158.4690
complex.1239.pdb 1158.3308
complex.1240.pdb 1158.3262
complex.1241.pdb 1158.2410
complex.1242.pdb 1158.1274
complex.1243.pdb 1158.0608
complex.1244.pdb 1157.9796
complex.1245.pdb 1157.8289
complex.1246.pdb 1157.8103
complex.1247.pdb 1157.7919
complex.1248.pdb 1157.6265
complex.1249.pdb 1157.5959
complex.1250.pdb 1157.5804
complex.1251.pdb 1157.5774
complex.1252.pdb 1157.5695
complex.1253.pdb 1157.4902
complex.1254.pdb 1157.4589
complex.1255.pdb 1157.4359
complex.1256.pdb 1157.3826
complex.1257.pdb 1157.3446
complex.1258.pdb 1157.2507
complex.1259.pdb 1157.1449
complex.1260.pdb 1157.0978
complex.1261.pdb 1157.0807
complex.1262.pdb 1157.0358
complex.1263.pdb 1156.7404
complex.1264.pdb 1156.6326
complex.1265.pdb 1156.5455
complex.1266.pdb 1156.4636
complex.1267.pdb 1156.3250
complex.1268.pdb 1156.2800
complex.1269.pdb 1156.1096
complex.1270.pdb 1155.9541
complex.1271.pdb 1155.9131
complex.1272.pdb 1155.8971
complex.1273.pdb 1155.8115
complex.1274.pdb 1155.7469
complex.1275.pdb 1155.6903
complex.1276.pdb 1155.6652
complex.1277.pdb 1155.5308
complex.1278.pdb 1155.5265
complex.1279.pdb 1155.4402
complex.1280.pdb 1155.4027
complex.1281.pdb 1155.2947
complex.1282.pdb 1155.2467
complex.1283.pdb 1155.2147
complex.1284.pdb 1155.0623
complex.1285.pdb 1154.9760
complex.1286.pdb 1154.9548
complex.1287.pdb 1154.8877
complex.1288.pdb 1154.7925
complex.1289.pdb 1154.6935
complex.1290.pdb 1154.5450
complex.1291.pdb 1154.4990
complex.1292.pdb 1154.4823
complex.1293.pdb 1154.3694
complex.1294.pdb 1154.1102
complex.1295.pdb 1154.0614
complex.1296.pdb 1154.0588
complex.1297.pdb 1154.0304
complex.1298.pdb 1153.9995
complex.1299.pdb 1153.9587
complex.1300.pdb 1153.9508
complex.1301.pdb 1153.8765
complex.1302.pdb 1153.8243
complex.1303.pdb 1153.7847
complex.1304.pdb 1153.6904
complex.1305.pdb 1153.6825
complex.1306.pdb 1153.6726
complex.1307.pdb 1153.6481
complex.1308.pdb 1153.6401
complex.1309.pdb 1153.5406
complex.1310.pdb 1153.1000
complex.1311.pdb 1152.9207
complex.1312.pdb 1152.7490
complex.1313.pdb 1152.7463
complex.1314.pdb 1152.6079
complex.1315.pdb 1152.6002
complex.1316.pdb 1152.4261
complex.1317.pdb 1152.2805
complex.1318.pdb 1152.1494
complex.1319.pdb 1152.1394
complex.1320.pdb 1151.9521
complex.1321.pdb 1151.8395
complex.1322.pdb 1151.7294
complex.1323.pdb 1151.6418
complex.1324.pdb 1151.6141
complex.1325.pdb 1151.6082
complex.1326.pdb 1151.5880
complex.1327.pdb 1151.5621
complex.1328.pdb 1151.4797
complex.1329.pdb 1151.4795
complex.1330.pdb 1151.4116
complex.1331.pdb 1151.3717
complex.1332.pdb 1151.3309
complex.1333.pdb 1151.3105
complex.1334.pdb 1151.1569
complex.1335.pdb 1150.8441
complex.1336.pdb 1150.8292
complex.1337.pdb 1150.5548
complex.1338.pdb 1150.5242
complex.1339.pdb 1150.4537
complex.1340.pdb 1150.2413
complex.1341.pdb 1150.2272
complex.1342.pdb 1150.1450
complex.1343.pdb 1149.9807
complex.1344.pdb 1149.9393
complex.1345.pdb 1149.9368
complex.1346.pdb 1149.7705
complex.1347.pdb 1149.7507
complex.1348.pdb 1149.7162
complex.1349.pdb 1149.7094
complex.1350.pdb 1149.6307
complex.1351.pdb 1149.5791
complex.1352.pdb 1149.5012
complex.1353.pdb 1149.4700
complex.1354.pdb 1149.4087
complex.1355.pdb 1149.3140
complex.1356.pdb 1149.0172
complex.1357.pdb 1148.9569
complex.1358.pdb 1148.6766
complex.1359.pdb 1148.5837
complex.1360.pdb 1148.5181
complex.1361.pdb 1148.4713
complex.1362.pdb 1148.4629
complex.1363.pdb 1148.3861
complex.1364.pdb 1148.3457
complex.1365.pdb 1148.2604
complex.1366.pdb 1148.2140
complex.1367.pdb 1148.1951
complex.1368.pdb 1148.1908
complex.1369.pdb 1148.0750
complex.1370.pdb 1148.0431
complex.1371.pdb 1147.9839
complex.1372.pdb 1147.9595
complex.1373.pdb 1147.8353
complex.1374.pdb 1147.7233
complex.1375.pdb 1147.6814
complex.1376.pdb 1147.5955
complex.1377.pdb 1147.2194
complex.1378.pdb 1146.9913
complex.1379.pdb 1146.9717
complex.1380.pdb 1146.8657
complex.1381.pdb 1146.8151
complex.1382.pdb 1146.7899
complex.1383.pdb 1146.7484
complex.1384.pdb 1146.3910
complex.1385.pdb 1146.2979
complex.1386.pdb 1146.1885
complex.1387.pdb 1146.1667
complex.1388.pdb 1146.1033
complex.1389.pdb 1145.9335
complex.1390.pdb 1145.9155
complex.1391.pdb 1145.8577
complex.1392.pdb 1145.8340
complex.1393.pdb 1145.7710
complex.1394.pdb 1145.4939
complex.1395.pdb 1145.4100
complex.1396.pdb 1145.3435
complex.1397.pdb 1145.3051
complex.1398.pdb 1145.2064
complex.1399.pdb 1145.1412
complex.1400.pdb 1145.1328
complex.1401.pdb 1145.0649
complex.1402.pdb 1145.0629
complex.1403.pdb 1145.0067
complex.1404.pdb 1144.8208
complex.1405.pdb 1144.7173
complex.1406.pdb 1144.6072
complex.1407.pdb 1144.4688
complex.1408.pdb 1144.4365
complex.1409.pdb 1144.3541
complex.1410.pdb 1144.2472
complex.1411.pdb 1144.1957
complex.1412.pdb 1144.1707
complex.1413.pdb 1144.1158
complex.1414.pdb 1144.0684
complex.1415.pdb 1143.9707
complex.1416.pdb 1143.8921
complex.1417.pdb 1143.8888
complex.1418.pdb 1143.8618
complex.1419.pdb 1143.7267
complex.1420.pdb 1143.6542
complex.1421.pdb 1143.5601
complex.1422.pdb 1143.4574
complex.1423.pdb 1143.3496
complex.1424.pdb 1143.3495
complex.1425.pdb 1143.2607
complex.1426.pdb 1143.2212
complex.1427.pdb 1143.1744
complex.1428.pdb 1143.1342
complex.1429.pdb 1143.0839
complex.1430.pdb 1142.8722
complex.1431.pdb 1142.7728
complex.1432.pdb 1142.6433
complex.1433.pdb 1142.6184
complex.1434.pdb 1142.5135
complex.1435.pdb 1142.4830
complex.1436.pdb 1142.4534
complex.1437.pdb 1142.2908
complex.1438.pdb 1142.2719
complex.1439.pdb 1142.2261
complex.1440.pdb 1142.2245
complex.1441.pdb 1142.2142
complex.1442.pdb 1142.0338
complex.1443.pdb 1141.8838
complex.1444.pdb 1141.8656
complex.1445.pdb 1141.8157
complex.1446.pdb 1141.7087
complex.1447.pdb 1141.5972
complex.1448.pdb 1141.5173
complex.1449.pdb 1141.4865
complex.1450.pdb 1141.3904
complex.1451.pdb 1141.3693
complex.1452.pdb 1141.3162
complex.1453.pdb 1141.2976
complex.1454.pdb 1141.2130
complex.1455.pdb 1141.2096
complex.1456.pdb 1141.1973
complex.1457.pdb 1141.1738
complex.1458.pdb 1141.0037
complex.1459.pdb 1140.8430
complex.1460.pdb 1140.8420
complex.1461.pdb 1140.7825
complex.1462.pdb 1140.7240
complex.1463.pdb 1140.6924
complex.1464.pdb 1140.6704
complex.1465.pdb 1140.6025
complex.1466.pdb 1140.4907
complex.1467.pdb 1140.4850
complex.1468.pdb 1140.3765
complex.1469.pdb 1140.3187
complex.1470.pdb 1140.3079
complex.1471.pdb 1140.3068
complex.1472.pdb 1140.2234
complex.1473.pdb 1140.1714
complex.1474.pdb 1140.1589
complex.1475.pdb 1140.0266
complex.1476.pdb 1139.8606
complex.1477.pdb 1139.7067
complex.1478.pdb 1139.2688
complex.1479.pdb 1139.2646
complex.1480.pdb 1139.2023
complex.1481.pdb 1139.1633
complex.1482.pdb 1139.1074
complex.1483.pdb 1139.0579
complex.1484.pdb 1139.0015
complex.1485.pdb 1138.9800
complex.1486.pdb 1138.8262
complex.1487.pdb 1138.6046
complex.1488.pdb 1138.5846
complex.1489.pdb 1138.5066
complex.1490.pdb 1138.4164
complex.1491.pdb 1138.3030
complex.1492.pdb 1138.1221
complex.1493.pdb 1138.1149
complex.1494.pdb 1138.0605
complex.1495.pdb 1137.9890
complex.1496.pdb 1137.9486
complex.1497.pdb 1137.9391
complex.1498.pdb 1137.9331
complex.1499.pdb 1137.7574
complex.1500.pdb 1137.7372
complex.1501.pdb 1137.6879
complex.1502.pdb 1137.5309
complex.1503.pdb 1137.3745
complex.1504.pdb 1137.2650
complex.1505.pdb 1137.1947
complex.1506.pdb 1136.9949
complex.1507.pdb 1136.9906
complex.1508.pdb 1136.9504
complex.1509.pdb 1136.8459
complex.1510.pdb 1136.8274
complex.1511.pdb 1136.7847
complex.1512.pdb 1136.5931
complex.1513.pdb 1136.5519
complex.1514.pdb 1136.5056
complex.1515.pdb 1136.4836
complex.1516.pdb 1136.4679
complex.1517.pdb 1136.4574
complex.1518.pdb 1136.4453
complex.1519.pdb 1136.3320
complex.1520.pdb 1136.1558
complex.1521.pdb 1136.0511
complex.1522.pdb 1135.9913
complex.1523.pdb 1135.9697
complex.1524.pdb 1135.9290
complex.1525.pdb 1135.8931
complex.1526.pdb 1135.6060
complex.1527.pdb 1135.5581
complex.1528.pdb 1135.4154
complex.1529.pdb 1135.3735
complex.1530.pdb 1135.3728
complex.1531.pdb 1135.3605
complex.1532.pdb 1135.2886
complex.1533.pdb 1135.2434
complex.1534.pdb 1135.2330
complex.1535.pdb 1135.1967
complex.1536.pdb 1135.0530
complex.1537.pdb 1135.0251
complex.1538.pdb 1134.8842
complex.1539.pdb 1134.6273
complex.1540.pdb 1134.3197
complex.1541.pdb 1134.1594
complex.1542.pdb 1134.1234
complex.1543.pdb 1133.7761
complex.1544.pdb 1133.6943
complex.1545.pdb 1133.5856
complex.1546.pdb 1133.5166
complex.1547.pdb 1133.5122
complex.1548.pdb 1133.4056
complex.1549.pdb 1133.3271
complex.1550.pdb 1133.3223
complex.1551.pdb 1133.2915
complex.1552.pdb 1133.2552
complex.1553.pdb 1133.1733
complex.1554.pdb 1133.0829
complex.1555.pdb 1133.0823
complex.1556.pdb 1132.8916
complex.1557.pdb 1132.8287
complex.1558.pdb 1132.8116
complex.1559.pdb 1132.6995
complex.1560.pdb 1132.6359
complex.1561.pdb 1132.5885
complex.1562.pdb 1132.5637
complex.1563.pdb 1132.4561
complex.1564.pdb 1132.3136
complex.1565.pdb 1132.2469
complex.1566.pdb 1132.2139
complex.1567.pdb 1132.0790
complex.1568.pdb 1132.0707
complex.1569.pdb 1132.0001
complex.1570.pdb 1131.9224
complex.1571.pdb 1131.9065
complex.1572.pdb 1131.8492
complex.1573.pdb 1131.7990
complex.1574.pdb 1131.4287
complex.1575.pdb 1131.3878
complex.1576.pdb 1131.3602
complex.1577.pdb 1131.3229
complex.1578.pdb 1131.2974
complex.1579.pdb 1131.2449
complex.1580.pdb 1131.2191
complex.1581.pdb 1131.1660
complex.1582.pdb 1130.9940
complex.1583.pdb 1130.8024
complex.1584.pdb 1130.7990
complex.1585.pdb 1130.7721
complex.1586.pdb 1130.6599
complex.1587.pdb 1130.5872
complex.1588.pdb 1130.5852
complex.1589.pdb 1130.3345
complex.1590.pdb 1130.3335
complex.1591.pdb 1130.2101
complex.1592.pdb 1130.0367
complex.1593.pdb 1130.0350
complex.1594.pdb 1129.8546
complex.1595.pdb 1129.8207
complex.1596.pdb 1129.8020
complex.1597.pdb 1129.7264
complex.1598.pdb 1129.7230
complex.1599.pdb 1129.6665
complex.1600.pdb 1129.6636
complex.1601.pdb 1129.6011
complex.1602.pdb 1129.5121
complex.1603.pdb 1129.4823
complex.1604.pdb 1129.3759
complex.1605.pdb 1129.3323
complex.1606.pdb 1129.1705
complex.1607.pdb 1129.1252
complex.1608.pdb 1129.0239
complex.1609.pdb 1128.9194
complex.1610.pdb 1128.8585
complex.1611.pdb 1128.8096
complex.1612.pdb 1128.7838
complex.1613.pdb 1128.7548
complex.1614.pdb 1128.7440
complex.1615.pdb 1128.7327
complex.1616.pdb 1128.6661
complex.1617.pdb 1128.6409
complex.1618.pdb 1128.6134
complex.1619.pdb 1128.5957
complex.1620.pdb 1128.4631
complex.1621.pdb 1128.4628
complex.1622.pdb 1128.4301
complex.1623.pdb 1128.1241
complex.1624.pdb 1128.0996
complex.1625.pdb 1127.9727
complex.1626.pdb 1127.9393
complex.1627.pdb 1127.8538
complex.1628.pdb 1127.8147
complex.1629.pdb 1127.6956
complex.1630.pdb 1127.6831
complex.1631.pdb 1127.4824
complex.1632.pdb 1127.4561
complex.1633.pdb 1127.3971
complex.1634.pdb 1127.1930
complex.1635.pdb 1127.1056
complex.1636.pdb 1127.0139
complex.1637.pdb 1126.9277
complex.1638.pdb 1126.8284
complex.1639.pdb 1126.8232
complex.1640.pdb 1126.7767
complex.1641.pdb 1126.6764
complex.1642.pdb 1126.6144
complex.1643.pdb 1126.5975
complex.1644.pdb 1126.3696
complex.1645.pdb 1126.3660
complex.1646.pdb 1126.3572
complex.1647.pdb 1126.3215
complex.1648.pdb 1126.3064
complex.1649.pdb 1126.1930
complex.1650.pdb 1125.9530
complex.1651.pdb 1125.8789
complex.1652.pdb 1125.8242
complex.1653.pdb 1125.8127
complex.1654.pdb 1125.7395
complex.1655.pdb 1125.6562
complex.1656.pdb 1125.6492
complex.1657.pdb 1125.3365
complex.1658.pdb 1125.2782
complex.1659.pdb 1125.2216
complex.1660.pdb 1125.1296
complex.1661.pdb 1124.8857
complex.1662.pdb 1124.7854
complex.1663.pdb 1124.7347
complex.1664.pdb 1124.6542
complex.1665.pdb 1124.5352
complex.1666.pdb 1124.4296
complex.1667.pdb 1124.2791
complex.1668.pdb 1124.2185
complex.1669.pdb 1124.1322
complex.1670.pdb 1124.0226
complex.1671.pdb 1123.9694
complex.1672.pdb 1123.9630
complex.1673.pdb 1123.9581
complex.1674.pdb 1123.8577
complex.1675.pdb 1123.8010
complex.1676.pdb 1123.7975
complex.1677.pdb 1123.6764
complex.1678.pdb 1123.4702
complex.1679.pdb 1123.3674
complex.1680.pdb 1123.3232
complex.1681.pdb 1123.2583
complex.1682.pdb 1123.0778
complex.1683.pdb 1123.0066
complex.1684.pdb 1122.7975
complex.1685.pdb 1122.7413
complex.1686.pdb 1122.6373
complex.1687.pdb 1122.6199
complex.1688.pdb 1122.5427
complex.1689.pdb 1122.4752
complex.1690.pdb 1122.4110
complex.1691.pdb 1122.2733
complex.1692.pdb 1122.2018
complex.1693.pdb 1122.0756
complex.1694.pdb 1121.9182
complex.1695.pdb 1121.9050
complex.1696.pdb 1121.8518
complex.1697.pdb 1121.8141
complex.1698.pdb 1121.7963
complex.1699.pdb 1121.7930
complex.1700.pdb 1121.7609
complex.1701.pdb 1121.5988
complex.1702.pdb 1121.4491
complex.1703.pdb 1121.4357
complex.1704.pdb 1121.3962
complex.1705.pdb 1121.3765
complex.1706.pdb 1121.3488
complex.1707.pdb 1121.2272
complex.1708.pdb 1121.1155
