#decoys scores
complex.5602.pdb -1.2629
complex.5603.pdb -1.3406
complex.5604.pdb -0.3645
complex.5605.pdb 1.6123
complex.5606.pdb -1.0339
complex.5607.pdb -1.5801
complex.5608.pdb -1.1757
complex.5609.pdb 2.9845
complex.5610.pdb -3.4616
complex.5611.pdb -1.1168
complex.5612.pdb -3.4830
complex.5613.pdb -5.6795
complex.5614.pdb -0.2121
complex.5615.pdb 0.4832
complex.5616.pdb -0.5122
complex.5617.pdb -1.7964
complex.5618.pdb 0.4288
complex.5619.pdb 1.3100
complex.5620.pdb 2.3329
complex.5621.pdb 2.8313
complex.5622.pdb -1.4452
complex.5623.pdb -0.8600
complex.5624.pdb -4.2070
complex.5625.pdb -4.2629
complex.5626.pdb -0.1852
complex.5627.pdb -1.0036
complex.5628.pdb -1.0052
complex.5629.pdb -0.4748
complex.5630.pdb -3.6037
complex.5631.pdb -1.4479
complex.5632.pdb -2.2307
complex.5633.pdb -1.2711
complex.5634.pdb -4.9907
complex.5635.pdb 1.3316
complex.5636.pdb 1.8807
complex.5637.pdb -2.9211
complex.5638.pdb -4.4043
complex.5639.pdb 1.6395
complex.5640.pdb -4.1053
complex.5641.pdb -1.0428
complex.5642.pdb -3.4357
complex.5643.pdb 1.8075
complex.5644.pdb -4.2390
complex.5645.pdb 2.3361
complex.5646.pdb 4.1000
complex.5647.pdb -1.9437
complex.5648.pdb 3.5072
complex.5649.pdb 0.2047
complex.5650.pdb -1.7469
complex.5651.pdb -0.9674
complex.5652.pdb -2.5400
complex.5653.pdb -2.8584
complex.5654.pdb -0.6222
complex.5655.pdb -1.5314
complex.5656.pdb -0.9266
complex.5657.pdb 2.5656
complex.5658.pdb 2.9303
complex.5659.pdb 5.6180
complex.5660.pdb 0.3761
complex.5661.pdb -3.1078
complex.5662.pdb 2.0038
complex.5663.pdb 0.6768
complex.5664.pdb -1.1989
complex.5665.pdb -0.2626
complex.5666.pdb 1.8476
complex.5667.pdb -1.7585
complex.5668.pdb 2.0320
complex.5669.pdb -1.0072
complex.5670.pdb -3.1115
complex.5671.pdb -0.3185
complex.5672.pdb -8.6972
complex.5673.pdb 1.7497
complex.5674.pdb 5.1660
complex.5675.pdb 1.3112
complex.5676.pdb 0.7146
complex.5677.pdb -4.3311
complex.5678.pdb 0.2169
complex.5679.pdb 1.3010
complex.5680.pdb 0.6012
complex.5681.pdb 2.7748
complex.5682.pdb -4.1987
complex.5683.pdb -0.7335
complex.5684.pdb 0.9347
complex.5685.pdb -0.1326
complex.5686.pdb -3.4276
complex.5687.pdb -0.5188
complex.5688.pdb 1.1272
complex.5689.pdb 2.2117
complex.5690.pdb -1.5436
complex.5691.pdb 1.4721
complex.5692.pdb -3.7227
complex.5693.pdb 0.6670
complex.5694.pdb 3.0087
complex.5695.pdb -2.5863
complex.5696.pdb 0.0107
complex.5697.pdb -2.4280
complex.5698.pdb -1.3686
complex.5699.pdb -6.0758
complex.5700.pdb -0.0703
complex.5701.pdb -3.1842
complex.5702.pdb -2.9873
complex.5703.pdb -1.8563
complex.5704.pdb -3.0946
complex.5705.pdb -2.2781
complex.5706.pdb 1.0349
complex.5707.pdb -3.2914
complex.5708.pdb 4.8442
complex.5709.pdb -0.9975
complex.5710.pdb 0.0497
complex.5711.pdb -2.5778
complex.5712.pdb 0.6637
complex.5713.pdb 4.1568
complex.5714.pdb -1.6878
complex.5715.pdb -6.6524
complex.5716.pdb -2.3238
complex.5717.pdb -4.8799
complex.5718.pdb -1.7879
complex.5719.pdb -1.8114
complex.5720.pdb 6.2390
complex.5721.pdb -1.2378
complex.5722.pdb 0.6748
complex.5723.pdb 0.5506
complex.5724.pdb 0.4425
complex.5725.pdb -4.9584
complex.5726.pdb -0.7581
complex.5727.pdb 1.5817
complex.5728.pdb -2.6349
complex.5729.pdb -1.2676
complex.5730.pdb -1.4955
complex.5731.pdb -1.9279
complex.5732.pdb 3.4911
complex.5733.pdb -1.5566
complex.5734.pdb -1.2465
complex.5735.pdb -6.9997
complex.5736.pdb 2.0885
complex.5737.pdb -2.9243
complex.5738.pdb -3.0240
complex.5739.pdb -3.7240
complex.5740.pdb -2.3023
complex.5741.pdb -1.4109
complex.5742.pdb -4.7255
complex.5743.pdb -5.0367
complex.5744.pdb -0.0245
complex.5745.pdb -0.5123
complex.5746.pdb 4.4449
complex.5747.pdb 0.5686
complex.5748.pdb -2.8154
complex.5749.pdb 4.7708
complex.5750.pdb 3.2217
complex.5751.pdb -3.9420
complex.5752.pdb -0.4759
complex.5753.pdb -0.4236
complex.5754.pdb -1.5394
complex.5755.pdb -4.9386
complex.5756.pdb -2.1561
complex.5757.pdb -0.4512
complex.5758.pdb -0.6716
complex.5759.pdb 2.6259
complex.5760.pdb 2.4137
complex.5761.pdb -0.4455
complex.5762.pdb -4.6446
complex.5763.pdb 4.1437
complex.5764.pdb -0.3305
complex.5765.pdb -0.5606
complex.5766.pdb -0.5814
complex.5767.pdb 0.0968
complex.5768.pdb -1.7993
complex.5769.pdb -0.3789
complex.5770.pdb 1.6445
complex.5771.pdb -2.1407
complex.5772.pdb 4.3447
complex.5773.pdb -1.0746
complex.5774.pdb 5.3830
complex.5775.pdb 3.2239
complex.5776.pdb -3.0767
complex.5777.pdb -1.5119
complex.5778.pdb -3.8211
complex.5779.pdb -3.9367
complex.5780.pdb 3.6767
complex.5781.pdb -0.9423
complex.5782.pdb 0.4740
complex.5783.pdb -1.3985
complex.5784.pdb -1.3673
complex.5785.pdb -4.1282
complex.5786.pdb -0.2864
complex.5787.pdb -5.2421
complex.5788.pdb 0.0493
complex.5789.pdb -0.1245
complex.5790.pdb -3.7003
complex.5791.pdb -2.0859
complex.5792.pdb -4.4401
complex.5793.pdb -7.6443
complex.5794.pdb -1.7487
complex.5795.pdb -1.5768
complex.5796.pdb -1.7825
complex.5797.pdb 0.8138
complex.5798.pdb -4.2546
complex.5799.pdb -0.9630
complex.5800.pdb -0.5680
complex.5801.pdb -5.3625
complex.5802.pdb -0.1549
complex.5803.pdb 3.0537
complex.5804.pdb 0.1421
complex.5805.pdb -3.1205
complex.5806.pdb 3.9165
complex.5807.pdb -3.0857
complex.5808.pdb 0.3047
complex.5809.pdb -3.9814
complex.5810.pdb 6.5037
complex.5811.pdb 0.9531
complex.5812.pdb -5.2302
complex.5813.pdb -3.6906
complex.5814.pdb -2.0091
complex.5815.pdb -4.3872
complex.5816.pdb 0.3644
complex.5817.pdb 3.8869
complex.5818.pdb -2.7168
complex.5819.pdb -4.9873
complex.5820.pdb 0.2381
complex.5821.pdb -0.1741
complex.5822.pdb 6.0048
complex.5823.pdb -3.0261
complex.5824.pdb -3.8759
complex.5825.pdb 2.3823
complex.5826.pdb 1.3134
complex.5827.pdb 1.2888
complex.5828.pdb 2.8431
complex.5829.pdb -2.1843
complex.5830.pdb -0.5861
complex.5831.pdb -4.4451
complex.5832.pdb -2.7072
complex.5833.pdb 2.3283
complex.5834.pdb -3.6608
complex.5835.pdb 4.1456
complex.5836.pdb -1.7633
complex.5837.pdb -1.6795
complex.5838.pdb -5.2108
complex.5839.pdb -2.9526
complex.5840.pdb 0.5231
complex.5841.pdb -1.2703
complex.5842.pdb -0.7609
complex.5843.pdb 3.2431
complex.5844.pdb 2.0450
complex.5845.pdb -4.1353
complex.5846.pdb -7.5093
complex.5847.pdb -3.3743
complex.5848.pdb -1.3482
complex.5849.pdb 2.3996
complex.5850.pdb -1.2637
complex.5851.pdb -2.4490
complex.5852.pdb 0.4699
complex.5853.pdb 5.8449
complex.5854.pdb 5.0634
complex.5855.pdb 2.7837
complex.5856.pdb -3.3283
complex.5857.pdb -3.1224
complex.5858.pdb -4.8764
complex.5859.pdb -1.4660
complex.5860.pdb -0.0778
complex.5861.pdb 0.5492
complex.5862.pdb 0.9257
complex.5863.pdb 4.7901
complex.5864.pdb -3.4424
complex.5865.pdb -0.5904
complex.5866.pdb 6.3441
complex.5867.pdb 0.9563
complex.5868.pdb 4.7969
complex.5869.pdb -4.9357
complex.5870.pdb -3.9974
complex.5871.pdb -2.0905
complex.5872.pdb 5.0359
complex.5873.pdb -1.6670
complex.5874.pdb 0.6204
complex.5875.pdb -2.6071
complex.5876.pdb 0.3088
complex.5877.pdb -3.6406
complex.5878.pdb 3.7900
complex.5879.pdb -0.5910
complex.5880.pdb 4.8385
complex.5881.pdb -2.0653
complex.5882.pdb -5.7725
complex.5883.pdb 4.6295
complex.5884.pdb -0.0812
complex.5885.pdb 1.2961
complex.5886.pdb 5.0796
complex.5887.pdb -0.4020
complex.5888.pdb 3.3790
complex.5889.pdb -3.4394
complex.5890.pdb -2.4607
complex.5891.pdb -2.4916
complex.5892.pdb 0.0506
complex.5893.pdb -2.3797
complex.5894.pdb -0.0429
complex.5895.pdb 0.7654
complex.5896.pdb -3.8106
complex.5897.pdb 2.4967
complex.5898.pdb 2.2347
complex.5899.pdb 0.1730
complex.5900.pdb 0.7210
complex.5901.pdb -3.9310
complex.5902.pdb -2.7412
complex.5903.pdb 1.3635
complex.5904.pdb -1.3953
complex.5905.pdb -1.2969
complex.5906.pdb 1.0597
complex.5907.pdb -1.0394
complex.5908.pdb -0.9018
complex.5909.pdb -2.8365
complex.5910.pdb -1.5759
complex.5911.pdb -5.0153
complex.5912.pdb 1.2214
complex.5913.pdb -2.9418
complex.5914.pdb -4.1872
complex.5915.pdb 2.3220
complex.5916.pdb 3.7286
complex.5917.pdb -3.8488
complex.5918.pdb -1.4415
complex.5919.pdb 2.9614
complex.5920.pdb -0.4033
complex.5921.pdb -0.7929
complex.5922.pdb 3.7670
complex.5923.pdb -0.9271
complex.5924.pdb 0.1311
complex.5925.pdb 1.7690
complex.5926.pdb 1.0380
complex.5927.pdb -2.8108
complex.5928.pdb -1.3517
complex.5929.pdb -5.9758
complex.5930.pdb 0.6701
complex.5931.pdb 2.6322
complex.5932.pdb 6.8331
complex.5933.pdb -3.0086
complex.5934.pdb -2.2601
complex.5935.pdb -4.0150
complex.5936.pdb -2.3781
complex.5937.pdb -2.3834
complex.5938.pdb -2.9414
complex.5939.pdb -2.5862
complex.5940.pdb 0.3344
complex.5941.pdb 0.1702
complex.5942.pdb 3.5124
complex.5943.pdb 5.7502
complex.5944.pdb -0.0316
complex.5945.pdb -4.2862
complex.5946.pdb -1.4957
complex.5947.pdb -3.4967
complex.5948.pdb 3.7680
complex.5949.pdb 5.3952
complex.5950.pdb -3.1604
complex.5951.pdb -1.3481
complex.5952.pdb 1.6971
complex.5953.pdb -0.0125
complex.5954.pdb 1.9174
complex.5955.pdb 4.1095
complex.5956.pdb -2.9131
complex.5957.pdb -5.0735
complex.5958.pdb -2.1722
complex.5959.pdb -4.0256
complex.5960.pdb 0.7240
complex.5961.pdb -0.0439
complex.5962.pdb 3.5282
complex.5963.pdb -0.7468
complex.5964.pdb -1.4913
complex.5965.pdb -1.4620
complex.5966.pdb -6.3320
complex.5967.pdb 1.3448
complex.5968.pdb -1.1498
complex.5969.pdb 2.2080
complex.5970.pdb -0.1696
complex.5971.pdb -2.0088
complex.5972.pdb -2.7338
complex.5973.pdb -1.3762
complex.5974.pdb -1.4396
complex.5975.pdb 2.2470
complex.5976.pdb -2.6615
complex.5977.pdb 0.3397
complex.5978.pdb -1.5714
complex.5979.pdb 4.1446
complex.5980.pdb -1.9818
complex.5981.pdb 4.9680
complex.5982.pdb -3.1469
complex.5983.pdb 0.3340
complex.5984.pdb -1.8669
complex.5985.pdb 1.8884
complex.5986.pdb -4.5169
complex.5987.pdb 5.0797
complex.5988.pdb -3.8615
complex.5989.pdb -0.6397
complex.5990.pdb 6.1426
complex.5991.pdb 4.3932
complex.5992.pdb -2.2251
complex.5993.pdb 0.6827
complex.5994.pdb -4.1095
complex.5995.pdb 3.5594
complex.5996.pdb -2.1049
complex.5997.pdb 1.2833
complex.5998.pdb -4.6097
complex.5999.pdb -4.9479
complex.6000.pdb -2.1350
complex.6001.pdb -0.4387
complex.6002.pdb -7.8692
complex.6003.pdb 1.2014
complex.6004.pdb -2.9482
complex.6005.pdb -2.3658
complex.6006.pdb 5.4854
complex.6007.pdb 4.7897
complex.6008.pdb 7.3024
complex.6009.pdb -3.8597
complex.6010.pdb -3.5085
complex.6011.pdb -2.1318
complex.6012.pdb -0.0541
complex.6013.pdb -6.8755
complex.6014.pdb -0.2399
complex.6015.pdb 1.7658
complex.6016.pdb 3.6849
complex.6017.pdb -3.4228
complex.6018.pdb -4.5939
complex.6019.pdb -0.0865
complex.6020.pdb -0.8593
complex.6021.pdb -3.2669
complex.6022.pdb 2.5315
complex.6023.pdb -4.7925
complex.6024.pdb 3.0320
complex.6025.pdb -4.6010
complex.6026.pdb 1.6739
complex.6027.pdb -3.8415
complex.6028.pdb 2.3190
complex.6029.pdb -0.0055
complex.6030.pdb -3.2959
complex.6031.pdb -1.1362
complex.6032.pdb 0.2116
complex.6033.pdb 7.0709
complex.6034.pdb 0.8926
complex.6035.pdb -0.6136
complex.6036.pdb -3.7746
complex.6037.pdb -2.4018
complex.6038.pdb 1.9905
complex.6039.pdb -3.1225
complex.6040.pdb -1.0441
complex.6041.pdb 1.9864
complex.6042.pdb 3.2439
complex.6043.pdb 3.3425
complex.6044.pdb -7.3431
complex.6045.pdb -3.3287
complex.6046.pdb 1.9306
complex.6047.pdb -7.4540
complex.6048.pdb 0.8063
complex.6049.pdb -4.8688
complex.6050.pdb -2.8430
complex.6051.pdb -0.3334
complex.6052.pdb 0.5724
complex.6053.pdb 0.5006
complex.6054.pdb -1.4937
complex.6055.pdb 1.7035
complex.6056.pdb -1.4683
complex.6057.pdb -3.1415
complex.6058.pdb -1.0699
complex.6059.pdb -1.7528
complex.6060.pdb 0.8212
complex.6061.pdb -2.8129
complex.6062.pdb -3.1282
complex.6063.pdb -4.2512
complex.6064.pdb -1.7484
complex.6065.pdb 1.3282
complex.6066.pdb 1.3751
complex.6067.pdb 2.6747
complex.6068.pdb -1.4257
complex.6069.pdb 0.4225
complex.6070.pdb -4.8738
complex.6071.pdb 0.7537
complex.6072.pdb 1.4823
complex.6073.pdb -1.9317
complex.6074.pdb 3.0729
complex.6075.pdb 1.5907
complex.6076.pdb -1.0620
complex.6077.pdb 1.4703
complex.6078.pdb -3.7329
complex.6079.pdb -3.9712
complex.6080.pdb 0.9677
complex.6081.pdb 5.6497
complex.6082.pdb 1.0023
complex.6083.pdb -4.5800
complex.6084.pdb -2.6148
complex.6085.pdb 0.0444
complex.6086.pdb 6.8219
complex.6087.pdb -1.5838
complex.6088.pdb -3.9169
complex.6089.pdb 4.4931
complex.6090.pdb 2.0591
complex.6091.pdb -4.5513
complex.6092.pdb -1.5229
complex.6093.pdb 0.0350
complex.6094.pdb 1.4385
complex.6095.pdb 1.2899
complex.6096.pdb -6.8708
complex.6097.pdb 0.8708
complex.6098.pdb -3.1612
complex.6099.pdb -1.8301
complex.6100.pdb 1.0687
complex.6101.pdb -2.5820
complex.6102.pdb 1.2573
complex.6103.pdb -2.0813
complex.6104.pdb -4.2306
complex.6105.pdb -2.4537
complex.6106.pdb -4.1032
complex.6107.pdb -4.4410
complex.6108.pdb 0.1660
complex.6109.pdb -2.1630
complex.6110.pdb -1.5666
complex.6111.pdb -1.4288
complex.6112.pdb 4.6365
complex.6113.pdb -6.1465
complex.6114.pdb -3.0316
complex.6115.pdb -0.1012
complex.6116.pdb -1.4483
complex.6117.pdb -1.6749
complex.6118.pdb -0.8283
complex.6119.pdb -1.1714
complex.6120.pdb -1.4354
complex.6121.pdb -4.8302
complex.6122.pdb -2.8925
complex.6123.pdb 2.0569
complex.6124.pdb -3.1876
complex.6125.pdb 4.9103
complex.6126.pdb -3.7555
complex.6127.pdb -4.1000
complex.6128.pdb -2.9486
complex.6129.pdb 3.6945
complex.6130.pdb 1.1911
complex.6131.pdb 3.5806
complex.6132.pdb -2.7467
complex.6133.pdb 3.9654
complex.6134.pdb -4.4882
complex.6135.pdb -1.4539
complex.6136.pdb -5.6863
complex.6137.pdb -0.7563
complex.6138.pdb 1.3991
complex.6139.pdb 5.9264
complex.6140.pdb -0.6437
complex.6141.pdb 3.1617
complex.6142.pdb 1.9911
complex.6143.pdb -3.4163
complex.6144.pdb -4.8319
complex.6145.pdb -0.1073
complex.6146.pdb 3.6315
complex.6147.pdb 2.2241
complex.6148.pdb -2.2771
complex.6149.pdb -1.1388
complex.6150.pdb 1.2807
complex.6151.pdb 5.7443
complex.6152.pdb -2.1374
complex.6153.pdb -0.4044
complex.6154.pdb -1.9391
complex.6155.pdb -3.1405
complex.6156.pdb -5.3651
complex.6157.pdb 0.2400
complex.6158.pdb -2.2971
complex.6159.pdb 3.8405
complex.6160.pdb -4.4662
complex.6161.pdb -0.4027
complex.6162.pdb -0.4637
complex.6163.pdb -0.6030
complex.6164.pdb -1.0241
complex.6165.pdb -2.2006
complex.6166.pdb -3.8322
complex.6167.pdb 2.8599
complex.6168.pdb -0.0158
complex.6169.pdb 5.9469
complex.6170.pdb 5.8535
complex.6171.pdb 0.1670
complex.6172.pdb 5.6771
complex.6173.pdb 1.5531
complex.6174.pdb -1.4025
complex.6175.pdb -0.2313
complex.6176.pdb -3.5077
complex.6177.pdb -1.3410
complex.6178.pdb -3.2073
complex.6179.pdb -0.4937
complex.6180.pdb 0.9975
complex.6181.pdb -1.1627
complex.6182.pdb 0.4066
complex.6183.pdb 0.4198
complex.6184.pdb -2.2583
complex.6185.pdb 1.1612
complex.6186.pdb -2.0952
complex.6187.pdb 3.9736
complex.6188.pdb 0.6478
complex.6189.pdb -2.5171
complex.6190.pdb -3.4888
complex.6191.pdb 1.4143
complex.6192.pdb 4.6467
complex.6193.pdb -0.7381
complex.6194.pdb -0.6230
complex.6195.pdb 0.5710
complex.6196.pdb -5.3653
complex.6197.pdb 4.0939
complex.6198.pdb -3.2020
complex.6199.pdb -0.8767
complex.6200.pdb -1.4662
complex.6201.pdb 1.2190
complex.6202.pdb -3.5872
complex.6203.pdb 1.2418
complex.6204.pdb -0.6490
complex.6205.pdb -0.7312
complex.6206.pdb -3.1864
complex.6207.pdb -0.2290
complex.6208.pdb 2.5163
complex.6209.pdb 2.4010
complex.6210.pdb 1.1512
complex.6211.pdb -1.5990
complex.6212.pdb 4.6872
complex.6213.pdb -1.5540
complex.6214.pdb -6.2769
complex.6215.pdb 0.7433
complex.6216.pdb 0.7010
complex.6217.pdb 0.3889
complex.6218.pdb -3.0850
complex.6219.pdb -1.1855
complex.6220.pdb -3.4973
complex.6221.pdb -3.4626
complex.6222.pdb -3.5623
complex.6223.pdb 2.5354
complex.6224.pdb -0.1377
complex.6225.pdb 0.4735
complex.6226.pdb -1.3917
complex.6227.pdb -1.8223
complex.6228.pdb -2.4171
complex.6229.pdb -3.4418
complex.6230.pdb -5.1462
complex.6231.pdb -3.1292
complex.6232.pdb -3.4202
complex.6233.pdb 0.8353
complex.6234.pdb -0.2661
complex.6235.pdb -5.8940
complex.6236.pdb -1.0126
complex.6237.pdb 0.2379
complex.6238.pdb -0.8397
complex.6239.pdb -3.9180
complex.6240.pdb 2.6707
complex.6241.pdb 0.2840
complex.6242.pdb -2.3230
complex.6243.pdb -1.9324
complex.6244.pdb 2.9970
complex.6245.pdb -2.5667
complex.6246.pdb -1.8748
complex.6247.pdb -0.9977
complex.6248.pdb 3.9552
complex.6249.pdb -0.1516
complex.6250.pdb -2.8576
complex.6251.pdb -0.1702
complex.6252.pdb -0.7047
complex.6253.pdb -1.9442
complex.6254.pdb 0.7759
complex.6255.pdb -5.1640
complex.6256.pdb -3.6041
complex.6257.pdb -1.8292
complex.6258.pdb 0.3812
complex.6259.pdb 1.0173
complex.6260.pdb -3.4876
complex.6261.pdb -1.2741
complex.6262.pdb -3.3849
complex.6263.pdb -0.7952
complex.6264.pdb -3.6136
complex.6265.pdb 0.2705
complex.6266.pdb -3.0583
complex.6267.pdb 1.4857
complex.6268.pdb -4.3752
complex.6269.pdb -3.3139
complex.6270.pdb -2.7436
complex.6271.pdb -4.5842
complex.6272.pdb -3.3314
complex.6273.pdb 0.6406
complex.6274.pdb -4.1205
complex.6275.pdb 3.7064
complex.6276.pdb 2.8814
complex.6277.pdb 0.1116
complex.6278.pdb -0.9301
complex.6279.pdb -0.6087
complex.6280.pdb -1.6227
complex.6281.pdb -2.0158
complex.6282.pdb -2.4281
complex.6283.pdb -2.1453
complex.6284.pdb 0.7411
complex.6285.pdb 7.6258
complex.6286.pdb -2.7282
complex.6287.pdb -1.1672
complex.6288.pdb 1.5473
complex.6289.pdb 1.0702
complex.6290.pdb -6.0333
complex.6291.pdb 0.6689
complex.6292.pdb 1.2955
complex.6293.pdb -3.7042
complex.6294.pdb -1.7779
complex.6295.pdb -0.9723
complex.6296.pdb -3.6407
complex.6297.pdb 1.9744
complex.6298.pdb -3.2313
complex.6299.pdb -5.8159
complex.6300.pdb -3.1749
complex.6301.pdb -5.4711
complex.6302.pdb -2.0810
complex.6303.pdb -1.7346
complex.6304.pdb -1.3361
complex.6305.pdb 1.0228
complex.6306.pdb 3.1034
complex.6307.pdb -0.8278
complex.6308.pdb -0.2228
complex.6309.pdb 1.5512
complex.6310.pdb -2.3605
complex.6311.pdb 1.0552
complex.6312.pdb 0.7331
complex.6313.pdb -0.7958
complex.6314.pdb -5.4572
complex.6315.pdb -3.7401
complex.6316.pdb -1.6165
complex.6317.pdb -4.7596
complex.6318.pdb -0.3293
complex.6319.pdb 0.2109
complex.6320.pdb -1.8800
complex.6321.pdb 0.5322
complex.6322.pdb 0.2565
complex.6323.pdb 0.3911
complex.6324.pdb -4.1053
complex.6325.pdb -0.6432
complex.6326.pdb -3.5980
complex.6327.pdb -0.2011
complex.6328.pdb -3.2290
complex.6329.pdb -2.9804
complex.6330.pdb 4.6341
complex.6331.pdb 3.5629
complex.6332.pdb -3.0936
complex.6333.pdb 4.6025
complex.6334.pdb 1.5012
complex.6335.pdb 3.8997
complex.6336.pdb 0.3741
complex.6337.pdb -1.2091
complex.6338.pdb -5.0905
complex.6339.pdb -2.4581
complex.6340.pdb -2.9735
complex.6341.pdb 2.8542
complex.6342.pdb -3.5093
complex.6343.pdb -4.3494
complex.6344.pdb -2.5475
complex.6345.pdb -4.0415
complex.6346.pdb -2.6606
complex.6347.pdb -3.0057
complex.6348.pdb 1.3230
complex.6349.pdb -0.0036
complex.6350.pdb -2.2866
complex.6351.pdb -3.1728
complex.6352.pdb -4.0575
complex.6353.pdb -1.1264
complex.6354.pdb 5.1798
complex.6355.pdb -1.4608
complex.6356.pdb -1.6676
complex.6357.pdb -1.0826
complex.6358.pdb 4.1430
complex.6359.pdb 0.0971
complex.6360.pdb -3.8210
complex.6361.pdb -4.3012
complex.6362.pdb 5.1588
complex.6363.pdb -0.6063
complex.6364.pdb 3.4152
complex.6365.pdb 0.0407
complex.6366.pdb 2.6375
complex.6367.pdb -2.8674
complex.6368.pdb -6.8310
complex.6369.pdb -0.6508
complex.6370.pdb 5.5250
complex.6371.pdb -1.9876
complex.6372.pdb -7.3017
complex.6373.pdb -2.9884
complex.6374.pdb -4.0082
complex.6375.pdb 2.1402
complex.6376.pdb 2.2415
complex.6377.pdb 6.9488
complex.6378.pdb -1.5403
complex.6379.pdb -2.3010
complex.6380.pdb -6.9442
complex.6381.pdb -1.9599
complex.6382.pdb -2.2565
complex.6383.pdb -2.0347
complex.6384.pdb -1.8922
complex.6385.pdb 1.2969
complex.6386.pdb 4.5017
complex.6387.pdb -1.6029
complex.6388.pdb 4.8614
complex.6389.pdb -2.4531
complex.6390.pdb -1.8552
complex.6391.pdb 2.2872
complex.6392.pdb -4.1832
complex.6393.pdb 2.1178
complex.6394.pdb -2.0980
complex.6395.pdb 0.7751
complex.6396.pdb -0.1012
complex.6397.pdb 3.1583
complex.6398.pdb -2.2833
complex.6399.pdb -4.4387
complex.6400.pdb -1.8498
complex.6401.pdb 4.2107
complex.6402.pdb -0.2863
complex.6403.pdb 1.8758
complex.6404.pdb -4.9682
complex.6405.pdb -0.3762
complex.6406.pdb 0.4463
complex.6407.pdb 1.2476
complex.6408.pdb 4.2494
complex.6409.pdb 1.3039
complex.6410.pdb 0.4203
complex.6411.pdb 0.8690
complex.6412.pdb -3.0369
complex.6413.pdb -1.6685
complex.6414.pdb 1.9670
complex.6415.pdb -1.8460
complex.6416.pdb 0.0643
complex.6417.pdb 1.1975
complex.6418.pdb -2.3363
complex.6419.pdb 5.3402
complex.6420.pdb -3.2416
complex.6421.pdb -2.4523
complex.6422.pdb -0.9583
complex.6423.pdb -3.2596
complex.6424.pdb -3.5645
complex.6425.pdb -4.6046
complex.6426.pdb -4.0337
complex.6427.pdb -5.3527
complex.6428.pdb 3.2791
complex.6429.pdb 1.0299
complex.6430.pdb -2.8393
complex.6431.pdb -3.9935
complex.6432.pdb 1.7926
complex.6433.pdb -3.8552
complex.6434.pdb -0.8064
complex.6435.pdb 0.7768
complex.6436.pdb -0.9412
complex.6437.pdb 4.3600
complex.6438.pdb -5.6610
complex.6439.pdb -2.2796
complex.6440.pdb -0.5026
complex.6441.pdb -2.8027
complex.6442.pdb -3.6210
complex.6443.pdb -3.4497
complex.6444.pdb 0.2691
complex.6445.pdb -1.3219
complex.6446.pdb -1.4075
complex.6447.pdb -4.4817
complex.6448.pdb -2.9198
complex.6449.pdb 0.2362
complex.6450.pdb 2.7319
complex.6451.pdb 4.2517
complex.6452.pdb 6.0845
complex.6453.pdb 5.6365
complex.6454.pdb -2.6718
complex.6455.pdb -1.0332
complex.6456.pdb 3.1190
complex.6457.pdb 2.7451
complex.6458.pdb -2.7916
complex.6459.pdb -5.7279
complex.6460.pdb 3.8736
complex.6461.pdb -3.5160
complex.6462.pdb -0.0807
complex.6463.pdb 0.4572
complex.6464.pdb -0.9060
complex.6465.pdb 1.5366
complex.6466.pdb -3.5439
complex.6467.pdb 3.1244
complex.6468.pdb 5.3414
complex.6469.pdb -1.6182
complex.6470.pdb -2.4016
complex.6471.pdb -0.4338
complex.6472.pdb -1.6967
complex.6473.pdb -5.4185
complex.6474.pdb -1.7019
complex.6475.pdb -0.1628
complex.6476.pdb 1.5704
complex.6477.pdb -1.8431
complex.6478.pdb 5.1760
complex.6479.pdb 5.0716
complex.6480.pdb -0.5358
complex.6481.pdb -1.0590
complex.6482.pdb 7.0532
complex.6483.pdb -1.1840
complex.6484.pdb -2.1871
complex.6485.pdb 0.2137
complex.6486.pdb 1.7946
complex.6487.pdb -1.8181
complex.6488.pdb -1.9643
complex.6489.pdb 5.2230
complex.6490.pdb 1.0856
complex.6491.pdb -2.9344
complex.6492.pdb -0.1255
complex.6493.pdb -4.9576
complex.6494.pdb 2.5476
complex.6495.pdb -2.0669
complex.6496.pdb -2.7539
complex.6497.pdb 0.8127
